"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990554712","Restaurant El Clandestino","#","C","Jaume Piquet","1","1","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.397654","2.12336","426717.718","4583272.725","426809.616","4583473.67","932041036","#","","01/01","31/12","1110011","21:00:00","23:00:00"," ",
"75990554969","Restaurant O Meu Lar","#","C","Margarit","24","24","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373634","2.163508","430048.227","4580572.872","430140.156","4580773.793","933297074","#","","01/01","31/12","0100001","13:30:00","16:30:00"," ",
"75990554969","Restaurant O Meu Lar","#","C","Margarit","24","24","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373634","2.163508","430048.227","4580572.872","430140.156","4580773.793","933297074","#","","01/01","31/12","0100001","20:30:00","00:30:00"," ",
"75990554969","Restaurant O Meu Lar","#","C","Margarit","24","24","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373634","2.163508","430048.227","4580572.872","430140.156","4580773.793","933297074","#","","01/01","31/12","1111110","13:30:00","16:30:00"," ",
"75990554982","Bar Restaurant O'Barazal Mundial","#","Av","Paral·lel","99","99","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374825","2.163446","430044.289","4580705.16","430136.218","4580906.082","934413071","#","","01/01","31/12","0000000","06:45:00","03:00:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1000111","21:00:00","22:45:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1000111","13:30:00","15:45:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1111011","13:30:00","15:45:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1111011","21:00:00","23:30:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1111101","21:00:00","23:30:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1111101","13:30:00","16:00:00"," ",
"75990555022","Restaurant El Pebrot i El Petit Cargol","#","C","Alcolea","18","18","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.376129","2.136821","427819.216","4580871.673","427911.125","4581072.596","934316870","#","","01/01","31/12","1111110","13:30:00","16:00:00"," ",
"75990555916","Bar Restaurant Tapa i Àpat","#","C","Rambla","15","15","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377867","2.175722","431074.086","4581033.005","431166.025","4581233.93","933174050","#","","01/01","31/12","0000000","08:00:00","01:00:00"," ",
"75990556083","Bar Restaurant A' Ruta Galega","#","C","Clot","78","78","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.40835","2.188539","432177.544","4584407.12","432269.492","4584608.077","932654685","#","","01/01","31/12","0000000","21:00:00","23:00:00"," ",
"75990556083","Bar Restaurant A' Ruta Galega","#","C","Clot","78","78","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.40835","2.188539","432177.544","4584407.12","432269.492","4584608.077","932654685","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"75990558094","Restaurant Pic-Zas","#","Av","Paral·lel","94","94","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375193","2.16628","430281.689","4580743.718","430373.62","4580944.64","934427663","#","","01/01","31/12","1100111","10:00:00","23:59:00"," ",
"75990558094","Restaurant Pic-Zas","#","Av","Paral·lel","94","94","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375193","2.16628","430281.689","4580743.718","430373.62","4580944.64","934427663","#","","01/01","31/12","1111011","10:00:00","00:30:00"," ",
"75990558094","Restaurant Pic-Zas","#","Av","Paral·lel","94","94","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375193","2.16628","430281.689","4580743.718","430373.62","4580944.64","934427663","#","","01/01","31/12","1111101","10:00:00","22:00:00"," ",
"75990558094","Restaurant Pic-Zas","#","Av","Paral·lel","94","94","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375193","2.16628","430281.689","4580743.718","430373.62","4580944.64","934427663","#","","01/01","31/12","1111110","10:00:00","16:00:00"," ",
"75990559108","Restaurant Betawi","#","C","Montsió","4","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385739","2.173774","430919.511","4581908.486","431011.448","4582109.419","934126264","#","","01/01","31/12","0111111","13:00:00","16:00:00"," ",
"75990559108","Restaurant Betawi","#","C","Montsió","4","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385739","2.173774","430919.511","4581908.486","431011.448","4582109.419","934126264","#","","01/01","31/12","1000011","13:00:00","16:00:00"," ",
"75990559108","Restaurant Betawi","#","C","Montsió","4","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385739","2.173774","430919.511","4581908.486","431011.448","4582109.419","934126264","#","","01/01","31/12","1000011","20:30:00","23:00:00"," ",
"75990559605","Restaurant Dionisos *Marquès d'Argentera","#","Av","Marquès de l'Argentera","27","27","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385508","2.185465","431896.782","4581873.613","431988.728","4582074.546","932682472","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"75990559605","Restaurant Dionisos *Marquès d'Argentera","#","Av","Marquès de l'Argentera","27","27","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385508","2.185465","431896.782","4581873.613","431988.728","4582074.546","932682472","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"75990562784","Restaurant Lonja de Tapas *Pla Palau","#","Pla","Palau","7","7","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.383306","2.182869","431677.4","4581631.125","431769.344","4581832.056","932687258","#","","01/01","31/12","0000110","12:00:00","23:59:00"," ",
"75990562784","Restaurant Lonja de Tapas *Pla Palau","#","Pla","Palau","7","7","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.383306","2.182869","431677.4","4581631.125","431769.344","4581832.056","932687258","#","","01/01","31/12","1111001","12:00:00","01:00:00"," ",
"75990563853","Restaurant La Fíbula","#","C","Blai","64","64","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374545","2.162501","429964.964","4580674.833","430056.893","4580875.755","934410440","Fax","","","","","","","",
"75990563853","Restaurant La Fíbula","#","C","Blai","64","64","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374545","2.162501","429964.964","4580674.833","430056.893","4580875.755","934424835","#","","","","","","","",
"75990595396","Restaurant Xinès Chun Yue","#","Rbla","Poblenou","65","65","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401046","2.201162","433225.117","4583586.385","433317.075","4583787.335","933093112","#","","01/01","31/12","0000000","19:30:00","23:59:00"," ",
"75990595396","Restaurant Xinès Chun Yue","#","Rbla","Poblenou","65","65","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401046","2.201162","433225.117","4583586.385","433317.075","4583787.335","933093112","#","","01/01","31/12","0000000","12:00:00","16:00:00"," ",
"75990596563","Bar Cafeteria Tasca es Bandoler","#","C","Santes Creus","13","13","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.430146","2.162452","430020.505","4586847.609","430112.432","4587048.588","934209995","#","","01/01","31/12","1111111","20:00:00","23:30:00"," ",
"75990597266","Restaurant El Boliche del Gordo Cabrera","#","C","Consell de Cent","338","338","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392968","2.168369","430475.267","4582715.337","430567.2","4582916.278","932156881","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"75990597266","Restaurant El Boliche del Gordo Cabrera","#","C","Consell de Cent","338","338","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392968","2.168369","430475.267","4582715.337","430567.2","4582916.278","932156881","#","","01/01","31/12","0000001","20:00:00","23:30:00"," ",
"75990598453","Restaurant El Camarote de Tomás","#","C","Lleida","3","3","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374576","2.154436","429290.528","4580684.82","429382.45","4580885.742","934266736","#","","01/01","31/12","1000001","14:00:00","17:00:00"," ",
"75990598453","Restaurant El Camarote de Tomás","#","C","Lleida","3","3","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374576","2.154436","429290.528","4580684.82","429382.45","4580885.742","934266736","#","","01/01","31/12","1000001","21:00:00","23:59:00"," ",
"75990598453","Restaurant El Camarote de Tomás","#","C","Lleida","3","3","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374576","2.154436","429290.528","4580684.82","429382.45","4580885.742","934266736","#","","01/01","31/12","1111110","14:00:00","17:00:00"," ",
"75990600761","Cafeteria Restaurant Mamacafé","#","C","Doctor Dou","10","10","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382749","2.168808","430501.123","4581580.564","430593.056","4581781.494","933012940","#","","01/01","31/12","0000000","13:00:00","16:00:00","Obert a les nits sota reserva de grups",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","647824870","#","","01/01","31/12","0000110","09:00:00","17:00:00"," ",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","647824870","#","","01/01","31/12","1111001","20:00:00","23:59:00"," ",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","647824870","#","","01/01","31/12","1111001","09:00:00","17:00:00"," ",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","933456331","#","","01/01","31/12","0000110","09:00:00","17:00:00"," ",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","933456331","#","","01/01","31/12","1111001","20:00:00","23:59:00"," ",
"75990601689","Restaurant La Torrada de Cristòfol","#","Pl","Marià Brossa","14","14","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437374","2.188265","432184.823","4587629.5","432276.77","4587830.487","933456331","#","","01/01","31/12","1111001","09:00:00","17:00:00"," ",
"75990602087","Restaurant O Casiña","#","C","Dos de Maig","302","302","64","el Camp de l'Arpa del Clot","10","Sant Martí","08025","019","BARCELONA","41.410788","2.177357","431245.458","4584686.567","431337.397","4584887.526","934353026","#","","01/01","31/12","0000011","09:00:00","23:30:00"," ",
"75990602087","Restaurant O Casiña","#","C","Dos de Maig","302","302","64","el Camp de l'Arpa del Clot","10","Sant Martí","08025","019","BARCELONA","41.410788","2.177357","431245.458","4584686.567","431337.397","4584887.526","934353026","#","","01/01","31/12","1111101","10:00:00","23:30:00"," ",
"75990602087","Restaurant O Casiña","#","C","Dos de Maig","302","302","64","el Camp de l'Arpa del Clot","10","Sant Martí","08025","019","BARCELONA","41.410788","2.177357","431245.458","4584686.567","431337.397","4584887.526","934353026","#","","01/01","31/12","1111110","10:00:00","18:00:00"," ",
"75990602581","Restaurant Japonès Elj apo nés","#","Ptge","Concepció","2","2","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.395019","2.160599","429827.902","4582949.289","429919.829","4583150.232","934872592","#","","01/01","31/12","0001110","13:00:00","16:00:00"," ",
"75990602581","Restaurant Japonès Elj apo nés","#","Ptge","Concepció","2","2","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.395019","2.160599","429827.902","4582949.289","429919.829","4583150.232","934872592","#","","01/01","31/12","0001110","20:30:00","23:30:00"," ",
"75990602581","Restaurant Japonès Elj apo nés","#","Ptge","Concepció","2","2","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.395019","2.160599","429827.902","4582949.289","429919.829","4583150.232","934872592","#","","01/01","31/12","1110001","13:00:00","16:00:00"," ",
"75990602581","Restaurant Japonès Elj apo nés","#","Ptge","Concepció","2","2","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.395019","2.160599","429827.902","4582949.289","429919.829","4583150.232","934872592","#","","01/01","31/12","1110001","20:00:00","23:59:00"," ",
"75990603517","Restaurant l'Antic Forn de Villarroel","#","C","Villarroel","182","182","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390521","2.149973","428934.713","4582458.592","429026.632","4582659.53","934300826","#","","01/01","31/12","0000000","13:00:00","17:00:00"," ",
"75990603517","Restaurant l'Antic Forn de Villarroel","#","C","Villarroel","182","182","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390521","2.149973","428934.713","4582458.592","429026.632","4582659.53","934300826","#","","01/01","31/12","1111001","13:00:00","17:00:00"," ",
"75990603517","Restaurant l'Antic Forn de Villarroel","#","C","Villarroel","182","182","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390521","2.149973","428934.713","4582458.592","429026.632","4582659.53","934300826","#","","01/01","31/12","1111001","20:00:00","23:00:00"," ",
"75990603937","Restaurant Café Doré","#","G.V.","Corts Catalanes","576","576","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.384365","2.161962","429930.42","4581765.412","430022.348","4581966.344","934510656","#","","01/01","31/12","0000000","08:00:00","01:30:00"," ",
"75990606348","Restaurant Negro Rojo","#","Av","Diagonal","640","640","19","les Corts","04","Les Corts","08017","019","BARCELONA","41.391057","2.135809","427751.149","4582529.881","427843.057","4582730.819","934059444","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
